price_date,eth_price,btc_price,eth_volume,btc_volume
2016-02-27 00:00:00.000,6.357091762158404,580.87,8967228.051799431,0.0
2016-02-28 00:00:00.000,6.440650848847282,614.4,9683081.005927766,0.0
2016-02-29 00:00:00.000,6.312028458049726,565.34,7546069.554011689,0.0
2016-03-01 00:00:00.000,7.560157049617909,675.06,20945587.168326743,0.0
2016-03-02 00:00:00.000,8.398318163034869,731.15,29743237.911609612,0.0
2016-03-03 00:00:00.000,9.504937042998197,819.31,40441406.846499346,0.0
2016-03-04 00:00:00.000,10.03776475108964,764.43,35604151.84878607,0.0
2016-03-05 00:00:00.000,10.93519773927983,793.07,54303350.00956653,0.0
2016-03-06 00:00:00.000,10.96466178163567,832.93,41487265.46159489,0.0
2016-03-07 00:00:00.000,9.397469868813554,914.13,31891736.915083926,0.0
2016-03-08 00:00:00.000,9.800690787314164,979.08,26473661.601431258,0.0
2016-03-09 00:00:00.000,11.97157975649351,1101.83,28637679.638494223,0.0
2016-03-10 00:00:00.000,11.2064229700308,1127.45,26154096.467449,0.0
2016-03-11 00:00:00.000,11.20893669288255,1033.39,21083465.444312476,0.0
2016-03-12 00:00:00.000,13.37620667356022,974.03,49863322.38648788,0.0
2016-03-13 00:00:00.000,14.89359978457807,1078.64,41625885.68412731,0.0
2016-03-14 00:00:00.000,12.28982460670519,1121.48,56738456.43221119,0.0
2016-03-15 00:00:00.000,12.966897673599,989.04,30654519.10842079,0.0
2016-03-16 00:00:00.000,12.52943314528079,1019.66,23016882.43185901,0.0
2016-03-17 00:00:00.000,10.956232214701,811.98,41222397.150388725,0.0
2016-03-18 00:00:00.000,10.79765033887468,743.11,56331932.49799413,0.0
2016-03-19 00:00:00.000,10.43953586817164,897.89,26241552.22233686,0.0
2016-03-20 00:00:00.000,10.21749097388716,927.78,17365910.955602583,0.0
2016-03-21 00:00:00.000,11.85112269425594,887.08,28692538.03850463,0.0
2016-03-22 00:00:00.000,11.31742767517068,878.17,19752147.756938808,0.0
2016-03-23 00:00:00.000,12.40319150724304,897.27,19194415.657153998,0.0
2016-03-24 00:00:00.000,11.12762218636002,866.99,25440037.393962998,0.0
